station_id,station_name,zone,station_type,mechanism,supervision_role,severity,severity_value,profile,baseline_rho,scenario_duration_minutes,scenario_duration_station_cycles,buffer_capacity,buffer_used_to_determine_capability,physical_parameter,expected_effective_service_time_seconds,expected_arrival_rate_vehicles_per_hour,expected_service_capacity_vehicles_per_hour,effective_rho,peak_effective_rho,expected_demand_service_deficit_vehicles_per_hour,theoretical_time_to_fill_minutes_if_deficit_persists,classification
S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.34146341463414637,15.0,25.714285714285715,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,35.0,38.489809555629805,102.85714285714286,0.3742064817908453,0.3794037940379404,-64.36733330151306,,INCAPABLE
S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.34146341463414637,30.0,51.42857142857143,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SEDAN,35.0,35.1219512195122,102.85714285714286,0.34146341463414637,0.34146341463414637,-67.73519163763066,,INCAPABLE
S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.34146341463414637,25.0,42.857142857142854,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,35.0,46.82926829268293,102.85714285714286,0.4552845528455285,0.4552845528455285,-56.02787456445993,,INCAPABLE
S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.34146341463414637,25.0,42.857142857142854,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,35.0,44.956097560975614,102.85714285714286,0.4370731707317073,0.4552845528455285,-57.90104529616725,,INCAPABLE
S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.34146341463414637,45.0,77.14285714285714,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SEDAN,35.0,35.1219512195122,102.85714285714286,0.34146341463414637,0.34146341463414637,-67.73519163763066,,INCAPABLE
S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.34146341463414637,40.0,68.57142857142857,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,35.0,58.53658536585367,102.85714285714286,0.5691056910569107,0.5691056910569107,-44.32055749128919,,INCAPABLE
S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.34146341463414637,40.0,68.57142857142857,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,35.0,54.03377110694185,102.85714285714286,0.525328330206379,0.5691056910569107,-48.82337175020101,,INCAPABLE
S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.34146341463414637,60.0,102.85714285714286,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,35.0,35.1219512195122,102.85714285714286,0.34146341463414637,0.34146341463414637,-67.73519163763066,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.4878048780487805,15.0,18.0,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,50.0,39.02439024390244,72.0,0.5420054200542005,0.5420054200542005,-32.97560975609756,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.4878048780487805,15.0,18.0,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,50.0,38.489809555629805,72.0,0.5345806882726362,0.5420054200542005,-33.510190444370195,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.4878048780487805,30.0,36.0,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SEDAN,50.0,35.1219512195122,72.0,0.48780487804878053,0.4878048780487805,-36.8780487804878,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.4878048780487805,25.0,30.0,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,50.0,46.82926829268293,72.0,0.6504065040650407,0.6504065040650406,-25.170731707317067,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.4878048780487805,25.0,30.0,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,50.0,44.956097560975614,72.0,0.6243902439024391,0.6504065040650406,-27.043902439024386,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.4878048780487805,45.0,54.0,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SEDAN,50.0,35.1219512195122,72.0,0.48780487804878053,0.4878048780487805,-36.8780487804878,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.4878048780487805,40.0,48.0,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,50.0,58.53658536585367,72.0,0.8130081300813009,0.8130081300813008,-13.463414634146332,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.4878048780487805,40.0,48.0,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,50.0,54.03377110694185,72.0,0.7504690431519702,0.8130081300813008,-17.96622889305815,,INCAPABLE
S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.4878048780487805,60.0,72.0,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,50.0,35.1219512195122,72.0,0.48780487804878053,0.4878048780487805,-36.8780487804878,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.5365853658536586,15.0,16.363636363636363,3,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,55.0,39.02439024390244,65.45454545454545,0.5962059620596206,0.5962059620596206,-26.430155210643015,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.5365853658536586,15.0,16.363636363636363,3,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,55.0,38.489809555629805,65.45454545454545,0.5880387570998998,0.5962059620596206,-26.96473589891565,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.5365853658536586,30.0,32.72727272727273,3,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SEDAN,55.0,35.1219512195122,65.45454545454545,0.5365853658536586,0.5365853658536586,-30.332594235033255,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.5365853658536586,25.0,27.272727272727273,3,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,55.0,46.82926829268293,65.45454545454545,0.7154471544715448,0.7154471544715447,-18.62527716186252,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.5365853658536586,25.0,27.272727272727273,3,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,55.0,44.956097560975614,65.45454545454545,0.686829268292683,0.7154471544715447,-20.49844789356984,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.5365853658536586,45.0,49.09090909090909,3,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SEDAN,55.0,35.1219512195122,65.45454545454545,0.5365853658536586,0.5365853658536586,-30.332594235033255,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.5365853658536586,40.0,43.63636363636363,3,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,55.0,58.53658536585367,65.45454545454545,0.8943089430894311,0.894308943089431,-6.917960088691785,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.5365853658536586,40.0,43.63636363636363,3,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,55.0,54.03377110694185,65.45454545454545,0.8255159474671672,0.894308943089431,-11.420774347603604,,INCAPABLE
S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.5365853658536586,60.0,65.45454545454545,3,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,55.0,35.1219512195122,65.45454545454545,0.5365853658536586,0.5365853658536586,-30.332594235033255,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.5073170731707317,15.0,17.307692307692307,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,52.0,39.02439024390244,69.23076923076923,0.5636856368563686,0.5636856368563685,-30.20637898686679,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.5073170731707317,15.0,17.307692307692307,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,52.0,38.489809555629805,69.23076923076923,0.5559639158035417,0.5636856368563685,-30.740959675139422,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.5073170731707317,30.0,34.61538461538461,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SEDAN,52.0,35.1219512195122,69.23076923076923,0.5073170731707318,0.5073170731707317,-34.10881801125703,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.5073170731707317,25.0,28.846153846153847,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,52.0,46.82926829268293,69.23076923076923,0.6764227642276424,0.6764227642276422,-22.401500938086294,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.5073170731707317,25.0,28.846153846153847,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,52.0,44.956097560975614,69.23076923076923,0.6493658536585367,0.6764227642276422,-24.274671669793612,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.5073170731707317,45.0,51.92307692307692,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SEDAN,52.0,35.1219512195122,69.23076923076923,0.5073170731707318,0.5073170731707317,-34.10881801125703,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.5073170731707317,40.0,46.15384615384615,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,52.0,58.53658536585367,69.23076923076923,0.845528455284553,0.8455284552845529,-10.694183864915559,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.5073170731707317,40.0,46.15384615384615,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,52.0,54.03377110694185,69.23076923076923,0.780487804878049,0.8455284552845529,-15.196998123827377,,INCAPABLE
S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.5073170731707317,60.0,69.23076923076923,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,52.0,35.1219512195122,69.23076923076923,0.5073170731707318,0.5073170731707317,-34.10881801125703,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.43902439024390244,15.0,20.0,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,45.0,39.02439024390244,80.0,0.4878048780487805,0.4878048780487805,-40.97560975609756,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.43902439024390244,15.0,20.0,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,45.0,38.489809555629805,80.0,0.48112261944537255,0.4878048780487805,-41.510190444370195,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.43902439024390244,30.0,40.0,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SEDAN,45.0,35.1219512195122,80.0,0.4390243902439025,0.43902439024390244,-44.8780487804878,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.43902439024390244,25.0,33.333333333333336,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,45.0,46.82926829268293,80.0,0.5853658536585367,0.5853658536585366,-33.17073170731707,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.43902439024390244,25.0,33.333333333333336,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,45.0,44.956097560975614,80.0,0.5619512195121952,0.5853658536585366,-35.043902439024386,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.43902439024390244,45.0,60.0,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SEDAN,45.0,35.1219512195122,80.0,0.4390243902439025,0.43902439024390244,-44.8780487804878,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.43902439024390244,40.0,53.333333333333336,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,45.0,58.53658536585367,80.0,0.7317073170731708,0.7317073170731707,-21.463414634146332,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.43902439024390244,40.0,53.333333333333336,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,45.0,54.03377110694185,80.0,0.6754221388367732,0.7317073170731707,-25.96622889305815,,INCAPABLE
S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.43902439024390244,60.0,80.0,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,45.00000000000001,35.1219512195122,79.99999999999999,0.43902439024390255,0.4390243902439025,-44.87804878048779,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,GRADUAL,0.4582048780487805,30.0,38.325597240556995,20,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.7500,55.772125,35.1219512195122,64.54837429988547,0.5441182926829269,0.5727560975609757,-29.42642308037327,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,ACCELERATING,0.4582048780487805,30.0,38.325597240556995,20,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.3333,50.87983333333333,35.1219512195122,70.75494875179754,0.4963886178861789,0.5727560975609757,-35.632997532285344,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,STEP,0.4582048780487805,30.0,38.325597240556995,20,False,peak_cycle_multiplier=1.250; profile_average_fraction=1.0000,58.7075,35.1219512195122,61.320955584891195,0.5727560975609757,0.5727560975609757,-26.199004365378997,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,INTERMITTENT,0.4582048780487805,30.0,38.325597240556995,20,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.5000,52.83675,35.1219512195122,68.13439509432355,0.5154804878048781,0.5727560975609757,-33.01244387481135,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MODERATE,0.55,GRADUAL,0.4582048780487805,60.0,76.65119448111399,20,False,peak_cycle_multiplier=1.500; profile_average_fraction=0.7500,64.57825,35.1219512195122,55.746323258992,0.6300317073170733,0.6873073170731707,-20.624372039479802,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MODERATE,0.55,ACCELERATING,0.4582048780487805,60.0,76.65119448111399,20,False,peak_cycle_multiplier=1.500; profile_average_fraction=0.3333,54.793666666666674,35.1219512195122,65.70102384095485,0.5345723577235774,0.6873073170731707,-30.57907262144265,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MODERATE,0.55,STEP,0.4582048780487805,60.0,76.65119448111399,20,False,peak_cycle_multiplier=1.500; profile_average_fraction=1.0000,70.449,35.1219512195122,51.10079632074267,0.6873073170731707,0.6873073170731707,-15.978845101230469,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MODERATE,0.55,INTERMITTENT,0.4582048780487805,60.0,76.65119448111399,20,False,peak_cycle_multiplier=1.500; profile_average_fraction=0.5000,58.7075,35.1219512195122,61.320955584891195,0.5727560975609757,0.6873073170731707,-26.199004365378997,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,SEVERE,0.9,GRADUAL,0.4582048780487805,90.0,114.97679172167099,20,False,peak_cycle_multiplier=1.850; profile_average_fraction=0.7500,76.90682500000001,35.1219512195122,46.80988975945892,0.7503104878048783,0.847679024390244,-11.687938539946721,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,SEVERE,0.9,ACCELERATING,0.4582048780487805,90.0,114.97679172167099,20,False,peak_cycle_multiplier=1.850; profile_average_fraction=0.3333,60.27303333333333,35.1219512195122,59.728203491777144,0.588029593495935,0.847679024390244,-24.606252272264946,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,SEVERE,0.9,STEP,0.4582048780487805,90.0,114.97679172167099,20,False,peak_cycle_multiplier=1.850; profile_average_fraction=1.0000,86.8871,35.1219512195122,41.433078097899454,0.847679024390244,0.847679024390244,-6.311126878387256,,INCAPABLE
S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,SEVERE,0.9,INTERMITTENT,0.4582048780487805,90.0,114.97679172167099,20,False,peak_cycle_multiplier=1.850; profile_average_fraction=0.5000,66.92655,35.1219512195122,53.79031191657122,0.6529419512195124,0.847679024390244,-18.668360697059022,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,GRADUAL,0.4980487804878049,30.0,35.25954946131244,4,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.7500,60.621874999999996,35.1219512195122,59.384504355894634,0.5914329268292683,0.6225609756097561,-24.262553136382436,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,ACCELERATING,0.4980487804878049,30.0,35.25954946131244,4,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.3333,55.30416666666666,35.1219512195122,65.09455285165375,0.5395528455284553,0.6225609756097561,-29.972601632141547,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,STEP,0.4980487804878049,30.0,35.25954946131244,4,False,peak_cycle_multiplier=1.250; profile_average_fraction=1.0000,63.8125,35.1219512195122,56.415279138099905,0.6225609756097561,0.6225609756097561,-21.293327918587707,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,INTERMITTENT,0.4980487804878049,30.0,35.25954946131244,4,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.5000,57.43125,35.1219512195122,62.68364348677767,0.5603048780487805,0.6225609756097561,-27.56169226726547,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MODERATE,0.55,GRADUAL,0.4980487804878049,60.0,70.51909892262488,4,False,peak_cycle_multiplier=1.500; profile_average_fraction=0.7500,70.19375,35.1219512195122,51.28661739827264,0.6848170731707317,0.7470731707317073,-16.16466617876044,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MODERATE,0.55,ACCELERATING,0.4980487804878049,60.0,70.51909892262488,4,False,peak_cycle_multiplier=1.500; profile_average_fraction=0.3333,59.55833333333334,35.1219512195122,60.444941933678464,0.5810569105691058,0.7470731707317073,-25.322990714166266,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MODERATE,0.55,STEP,0.4980487804878049,60.0,70.51909892262488,4,False,peak_cycle_multiplier=1.500; profile_average_fraction=1.0000,76.57499999999999,35.1219512195122,47.01273261508326,0.7470731707317073,0.7470731707317073,-11.89078139557106,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MODERATE,0.55,INTERMITTENT,0.4980487804878049,60.0,70.51909892262488,4,False,peak_cycle_multiplier=1.500; profile_average_fraction=0.5000,63.8125,35.1219512195122,56.415279138099905,0.6225609756097561,0.7470731707317073,-21.293327918587707,,INCAPABLE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,SEVERE,0.9,GRADUAL,0.4980487804878049,90.0,105.77864838393732,4,False,peak_cycle_multiplier=1.850; profile_average_fraction=0.7500,83.594375,35.1219512195122,43.06509857870221,0.8155548780487806,0.9213902439024391,-7.943147359190014,,HARD_NEGATIVE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,SEVERE,0.9,ACCELERATING,0.4980487804878049,90.0,105.77864838393732,4,False,peak_cycle_multiplier=1.850; profile_average_fraction=0.3333,65.51416666666665,35.1219512195122,54.94994721243498,0.6391626016260162,0.9213902439024391,-19.82799599292278,,HARD_NEGATIVE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,SEVERE,0.9,STEP,0.4980487804878049,90.0,105.77864838393732,4,False,peak_cycle_multiplier=1.850; profile_average_fraction=1.0000,94.4425,35.1219512195122,38.1184318500675,0.9213902439024391,0.9213902439024391,-2.996480630555304,,HARD_NEGATIVE
S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,SEVERE,0.9,INTERMITTENT,0.4980487804878049,90.0,105.77864838393732,4,False,peak_cycle_multiplier=1.850; profile_average_fraction=0.5000,72.74625,35.1219512195122,49.487086963245524,0.7097195121951221,0.9213902439024391,-14.365135743733326,,HARD_NEGATIVE
S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,GRADUAL,0.551609756097561,30.0,31.8358684117439,4,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.7500,67.14125,35.1219512195122,53.61830469346341,0.6550365853658537,0.6895121951219513,-18.49635347395121,,INCAPABLE
S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,ACCELERATING,0.551609756097561,30.0,31.8358684117439,4,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.3333,61.25166666666666,35.1219512195122,58.77391091398874,0.5975772357723577,0.6895121951219513,-23.651959694476545,,INCAPABLE
S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,STEP,0.551609756097561,30.0,31.8358684117439,4,False,peak_cycle_multiplier=1.250; profile_average_fraction=1.0000,70.675,35.1219512195122,50.937389458790236,0.6895121951219513,0.6895121951219513,-15.815438239278038,,INCAPABLE
S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION,UNSEEN_ONLY,MILD,0.25,INTERMITTENT,0.551609756097561,30.0,31.8358684117439,4,False,peak_cycle_multiplier=1.250; profile_average_fraction=0.5000,63.6075,35.1219512195122,56.597099398655814,0.6205609756097562,0.6895121951219513,-21.475148179143616,,INCAPABLE
