headway_seconds,station_id,station_name,zone,station_type,mechanism,applicable,baseline_rho,mild_severity_value,mild_physical_parameter,mild_effective_rho,moderate_severity_value,moderate_physical_parameter,moderate_effective_rho,severe_severity_value,severe_physical_parameter,severe_effective_rho,classification,highest_workload_variant,equation_source,buffer_capacity_used_in_classification,notes
100.0,S15,E-Coat Cure,paint_surface,CURING_ENVIRONMENTAL,EQUIPMENT_DEGRADATION_UNSEEN,True,0.62,0.25,cycle_multiplier=1.4000,0.868,0.5,cycle_multiplier=1.6000,0.992,0.8,cycle_multiplier=1.8400,1.1408,POSITIVE-CAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S16,Sealer Application,paint_surface,ADHESIVE_SEALING,MANUAL_VARIATION,False,0.34,0.25,cycle_multiplier=1.2750,0.34,0.5,cycle_multiplier=1.4000,0.34,0.8,cycle_multiplier=1.5500,0.34,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S16,Sealer Application,paint_surface,ADHESIVE_SEALING,MICRO_STOPS,True,0.34,0.25,expected_extra_seconds_per_visit=7.5672,0.415671875,0.5,expected_extra_seconds_per_visit=15.8813,0.49881250000000005,0.8,expected_extra_seconds_per_visit=29.8800,0.6388,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S16,Sealer Application,paint_surface,ADHESIVE_SEALING,VEHICLE_MIX_OVERLOAD,True,0.34,0.25,shift_toward_actual_slowest_variant=0.25,0.34,0.5,shift_toward_actual_slowest_variant=0.60,0.34,0.8,shift_toward_actual_slowest_variant=1.00,0.34,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S16,Sealer Application,paint_surface,ADHESIVE_SEALING,ARRIVAL_BURST,True,0.34,0.25,arrival_headway_multiplier=0.95,0.3578947368421053,0.5,arrival_headway_multiplier=0.88,0.3863636363636364,0.8,arrival_headway_multiplier=0.78,0.4358974358974359,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S16,Sealer Application,paint_surface,ADHESIVE_SEALING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.34,0.25,cycle_multiplier=1.4000,0.476,0.5,cycle_multiplier=1.6000,0.544,0.8,cycle_multiplier=1.8400,0.6256,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S17,Primer Application,paint_surface,PAINT_COATING,MANUAL_VARIATION,False,0.46482999999999997,0.25,cycle_multiplier=1.2750,0.46482999999999997,0.5,cycle_multiplier=1.4000,0.46482999999999997,0.8,cycle_multiplier=1.5500,0.46482999999999997,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S17,Primer Application,paint_surface,PAINT_COATING,MICRO_STOPS,True,0.46482999999999997,0.25,expected_extra_seconds_per_visit=7.5672,0.540501875,0.5,expected_extra_seconds_per_visit=15.8813,0.6236425,0.8,expected_extra_seconds_per_visit=29.8800,0.76363,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S17,Primer Application,paint_surface,PAINT_COATING,VEHICLE_MIX_OVERLOAD,True,0.46482999999999997,0.25,shift_toward_actual_slowest_variant=0.25,0.4670725,0.5,shift_toward_actual_slowest_variant=0.60,0.470212,0.8,shift_toward_actual_slowest_variant=1.00,0.4738,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S17,Primer Application,paint_surface,PAINT_COATING,ARRIVAL_BURST,True,0.46482999999999997,0.25,arrival_headway_multiplier=0.95,0.4892947368421052,0.5,arrival_headway_multiplier=0.88,0.5282159090909091,0.8,arrival_headway_multiplier=0.78,0.5959358974358974,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S17,Primer Application,paint_surface,PAINT_COATING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.46482999999999997,0.25,cycle_multiplier=1.4000,0.650762,0.5,cycle_multiplier=1.6000,0.743728,0.8,cycle_multiplier=1.8400,0.8552872,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S18,Base / Colour Coat,paint_surface,PAINT_COATING,MANUAL_VARIATION,False,0.50525,0.25,cycle_multiplier=1.2750,0.50525,0.5,cycle_multiplier=1.4000,0.50525,0.8,cycle_multiplier=1.5500,0.50525,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S18,Base / Colour Coat,paint_surface,PAINT_COATING,MICRO_STOPS,True,0.50525,0.25,expected_extra_seconds_per_visit=7.5672,0.580921875,0.5,expected_extra_seconds_per_visit=15.8813,0.6640625,0.8,expected_extra_seconds_per_visit=29.8800,0.8040499999999999,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S18,Base / Colour Coat,paint_surface,PAINT_COATING,VEHICLE_MIX_OVERLOAD,True,0.50525,0.25,shift_toward_actual_slowest_variant=0.25,0.5076875,0.5,shift_toward_actual_slowest_variant=0.60,0.5111,0.8,shift_toward_actual_slowest_variant=1.00,0.515,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S18,Base / Colour Coat,paint_surface,PAINT_COATING,ARRIVAL_BURST,True,0.50525,0.25,arrival_headway_multiplier=0.95,0.5318421052631579,0.5,arrival_headway_multiplier=0.88,0.5741477272727272,0.8,arrival_headway_multiplier=0.78,0.6477564102564102,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S18,Base / Colour Coat,paint_surface,PAINT_COATING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.50525,0.25,cycle_multiplier=1.4000,0.7073499999999999,0.5,cycle_multiplier=1.6000,0.8084,0.8,cycle_multiplier=1.8400,0.92966,HARD_NEGATIVE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S19,Clear Coat,paint_surface,PAINT_COATING,MANUAL_VARIATION,False,0.48504,0.25,cycle_multiplier=1.2750,0.48504,0.5,cycle_multiplier=1.4000,0.48504,0.8,cycle_multiplier=1.5500,0.48504,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S19,Clear Coat,paint_surface,PAINT_COATING,MICRO_STOPS,True,0.48504,0.25,expected_extra_seconds_per_visit=7.5672,0.5607118750000001,0.5,expected_extra_seconds_per_visit=15.8813,0.6438525,0.8,expected_extra_seconds_per_visit=29.8800,0.7838400000000001,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S19,Clear Coat,paint_surface,PAINT_COATING,VEHICLE_MIX_OVERLOAD,True,0.48504,0.25,shift_toward_actual_slowest_variant=0.25,0.48738,0.5,shift_toward_actual_slowest_variant=0.60,0.49065600000000004,0.8,shift_toward_actual_slowest_variant=1.00,0.49439999999999995,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S19,Clear Coat,paint_surface,PAINT_COATING,ARRIVAL_BURST,True,0.48504,0.25,arrival_headway_multiplier=0.95,0.5105684210526317,0.5,arrival_headway_multiplier=0.88,0.5511818181818182,0.8,arrival_headway_multiplier=0.78,0.6218461538461538,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S19,Clear Coat,paint_surface,PAINT_COATING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.48504,0.25,cycle_multiplier=1.4000,0.679056,0.5,cycle_multiplier=1.6000,0.7760640000000001,0.8,cycle_multiplier=1.8400,0.8924736000000001,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S20,Paint Cure + Paint Inspection,paint_surface,CURING_ENVIRONMENTAL,MANUAL_VARIATION,False,0.73,0.25,cycle_multiplier=1.2750,0.73,0.5,cycle_multiplier=1.4000,0.73,0.8,cycle_multiplier=1.5500,0.73,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S20,Paint Cure + Paint Inspection,paint_surface,CURING_ENVIRONMENTAL,MICRO_STOPS,True,0.73,0.25,expected_extra_seconds_per_visit=7.5672,0.805671875,0.5,expected_extra_seconds_per_visit=15.8813,0.8888125,0.8,expected_extra_seconds_per_visit=29.8800,1.0288,BORDERLINE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S20,Paint Cure + Paint Inspection,paint_surface,CURING_ENVIRONMENTAL,VEHICLE_MIX_OVERLOAD,True,0.73,0.25,shift_toward_actual_slowest_variant=0.25,0.73,0.5,shift_toward_actual_slowest_variant=0.60,0.73,0.8,shift_toward_actual_slowest_variant=1.00,0.73,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S20,Paint Cure + Paint Inspection,paint_surface,CURING_ENVIRONMENTAL,ARRIVAL_BURST,True,0.73,0.25,arrival_headway_multiplier=0.95,0.768421052631579,0.5,arrival_headway_multiplier=0.88,0.8295454545454545,0.8,arrival_headway_multiplier=0.78,0.9358974358974358,HARD_NEGATIVE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S20,Paint Cure + Paint Inspection,paint_surface,CURING_ENVIRONMENTAL,EQUIPMENT_DEGRADATION_UNSEEN,True,0.73,0.25,cycle_multiplier=1.4000,1.022,0.5,cycle_multiplier=1.6000,1.168,0.8,cycle_multiplier=1.8400,1.3432,POSITIVE-CAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S21,Trim Preparation,final_assembly,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.75,0.25,cycle_multiplier=1.2750,0.9562499999999999,0.5,cycle_multiplier=1.4000,1.0499999999999998,0.8,cycle_multiplier=1.5500,1.1624999999999999,POSITIVE-CAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S21,Trim Preparation,final_assembly,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.75,0.25,expected_extra_seconds_per_visit=7.5672,0.75,0.5,expected_extra_seconds_per_visit=15.8813,0.75,0.8,expected_extra_seconds_per_visit=29.8800,0.75,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S21,Trim Preparation,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.75,0.25,shift_toward_actual_slowest_variant=0.25,0.75,0.5,shift_toward_actual_slowest_variant=0.60,0.75,0.8,shift_toward_actual_slowest_variant=1.00,0.75,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S21,Trim Preparation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.75,0.25,arrival_headway_multiplier=0.95,0.7894736842105263,0.5,arrival_headway_multiplier=0.88,0.8522727272727273,0.8,arrival_headway_multiplier=0.78,0.9615384615384615,HARD_NEGATIVE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S21,Trim Preparation,final_assembly,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.75,0.25,cycle_multiplier=1.4000,0.75,0.5,cycle_multiplier=1.6000,0.75,0.8,cycle_multiplier=1.8400,0.75,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S22,Wiring Harness Installation,final_assembly,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.9064,0.25,cycle_multiplier=1.2750,1.15566,0.5,cycle_multiplier=1.4000,1.2689599999999999,0.8,cycle_multiplier=1.5500,1.4049199999999997,POSITIVE-CAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S22,Wiring Harness Installation,final_assembly,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.9064,0.25,expected_extra_seconds_per_visit=7.5672,0.9064,0.5,expected_extra_seconds_per_visit=15.8813,0.9064,0.8,expected_extra_seconds_per_visit=29.8800,0.9064,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S22,Wiring Harness Installation,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.9064,0.25,shift_toward_actual_slowest_variant=0.25,0.9328,0.5,shift_toward_actual_slowest_variant=0.60,0.9697599999999998,0.8,shift_toward_actual_slowest_variant=1.00,1.0119999999999998,BORDERLINE,EV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S22,Wiring Harness Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.9064,0.25,arrival_headway_multiplier=0.95,0.9541052631578948,0.5,arrival_headway_multiplier=0.88,1.03,0.8,arrival_headway_multiplier=0.78,1.162051282051282,POSITIVE-CAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S22,Wiring Harness Installation,final_assembly,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.9064,0.25,cycle_multiplier=1.4000,0.9064,0.5,cycle_multiplier=1.6000,0.9064,0.8,cycle_multiplier=1.8400,0.9064,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S23,Instrument Panel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,MANUAL_VARIATION,False,0.4,0.25,cycle_multiplier=1.2750,0.4,0.5,cycle_multiplier=1.4000,0.4,0.8,cycle_multiplier=1.5500,0.4,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S23,Instrument Panel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,MICRO_STOPS,True,0.4,0.25,expected_extra_seconds_per_visit=7.5672,0.475671875,0.5,expected_extra_seconds_per_visit=15.8813,0.5588125,0.8,expected_extra_seconds_per_visit=29.8800,0.6988000000000001,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S23,Instrument Panel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.4,0.25,shift_toward_actual_slowest_variant=0.25,0.4,0.5,shift_toward_actual_slowest_variant=0.60,0.4,0.8,shift_toward_actual_slowest_variant=1.00,0.4,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S23,Instrument Panel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,True,0.4,0.25,arrival_headway_multiplier=0.95,0.4210526315789474,0.5,arrival_headway_multiplier=0.88,0.4545454545454546,0.8,arrival_headway_multiplier=0.78,0.5128205128205129,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S23,Instrument Panel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4,0.25,cycle_multiplier=1.4000,0.5599999999999999,0.5,cycle_multiplier=1.6000,0.6400000000000001,0.8,cycle_multiplier=1.8400,0.7360000000000001,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S24,HVAC / Interior Module Installation,final_assembly,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.75,0.25,cycle_multiplier=1.2750,0.9562499999999999,0.5,cycle_multiplier=1.4000,1.0499999999999998,0.8,cycle_multiplier=1.5500,1.1624999999999999,POSITIVE-CAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S24,HVAC / Interior Module Installation,final_assembly,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.75,0.25,expected_extra_seconds_per_visit=7.5672,0.75,0.5,expected_extra_seconds_per_visit=15.8813,0.75,0.8,expected_extra_seconds_per_visit=29.8800,0.75,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S24,HVAC / Interior Module Installation,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.75,0.25,shift_toward_actual_slowest_variant=0.25,0.75,0.5,shift_toward_actual_slowest_variant=0.60,0.75,0.8,shift_toward_actual_slowest_variant=1.00,0.75,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S24,HVAC / Interior Module Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.75,0.25,arrival_headway_multiplier=0.95,0.7894736842105263,0.5,arrival_headway_multiplier=0.88,0.8522727272727273,0.8,arrival_headway_multiplier=0.78,0.9615384615384615,HARD_NEGATIVE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S24,HVAC / Interior Module Installation,final_assembly,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.75,0.25,cycle_multiplier=1.4000,0.75,0.5,cycle_multiplier=1.6000,0.75,0.8,cycle_multiplier=1.8400,0.75,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,MANUAL_VARIATION,False,0.36,0.25,cycle_multiplier=1.2750,0.36,0.5,cycle_multiplier=1.4000,0.36,0.8,cycle_multiplier=1.5500,0.36,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,MICRO_STOPS,True,0.36,0.25,expected_extra_seconds_per_visit=7.5672,0.435671875,0.5,expected_extra_seconds_per_visit=15.8813,0.5188125,0.8,expected_extra_seconds_per_visit=29.8800,0.6588,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,VEHICLE_MIX_OVERLOAD,True,0.36,0.25,shift_toward_actual_slowest_variant=0.25,0.36,0.5,shift_toward_actual_slowest_variant=0.60,0.36,0.8,shift_toward_actual_slowest_variant=1.00,0.36,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,ARRIVAL_BURST,True,0.36,0.25,arrival_headway_multiplier=0.95,0.37894736842105264,0.5,arrival_headway_multiplier=0.88,0.40909090909090906,0.8,arrival_headway_multiplier=0.78,0.4615384615384615,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.36,0.25,cycle_multiplier=1.4000,0.504,0.5,cycle_multiplier=1.6000,0.576,0.8,cycle_multiplier=1.8400,0.6624,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
